repo_name,commit_sha,time_stamp,add_lib,rem_lib,commit_message,pattern,possible_reason,num,domain,type
Prettyhtml/prettyhtml,d4af77634b50cc2a5394a8aa5e9106ce88d05fcf,2018-09-29 10:03:00,typescript,babel,"Feature/new parser (#30)

* create new html parser (derivated from angular project) and hast converter

* fix build

* allow colon and @ as attribute name prefix, fix many tests, dont ignore first LF in pre, textare and listing

* fix all formatter tests

* fix doctype, fix tests

* fix tests, propagate errors to rehype

* add todo, update readme

* remove util packages for parse, parse doctype, fix and add tests

* update readme, run test on commit

* avoid prettyhtml prefix for directories

* fix namespace handling

* dont run coverage by default

* add test

* remove icu expansion form handling from parser

* add detectOpenHandles flag to tests

* add test for mixed documents, add types",typescript babel,"
* create new html parser (derivated from angular project) and hast converter",4,Typescript,
Prettyhtml/prettyhtml,d4af77634b50cc2a5394a8aa5e9106ce88d05fcf,2018-09-29 10:03:00,jest,babel,"Feature/new parser (#30)

* create new html parser (derivated from angular project) and hast converter

* fix build

* allow colon and @ as attribute name prefix, fix many tests, dont ignore first LF in pre, textare and listing

* fix all formatter tests

* fix doctype, fix tests

* fix tests, propagate errors to rehype

* add todo, update readme

* remove util packages for parse, parse doctype, fix and add tests

* update readme, run test on commit

* avoid prettyhtml prefix for directories

* fix namespace handling

* dont run coverage by default

* add test

* remove icu expansion form handling from parser

* add detectOpenHandles flag to tests

* add test for mixed documents, add types",jest babel,"
* create new html parser (derivated from angular project) and hast converter",3,Testing,
priceline/design-system,5fb0a0d94c1ee839a867118da02b64ddc18d7bc8,2020-09-17 18:54:16,testing-library,react,Convert Design System project to Rush monorepo (#929),testing-library react,"
Convert Design System project to Rush monorepo (#929)",5,UI&Testing,
probot/smee,c3d752e8a436aa7c3b9daa710e9d5c8d98e7b74d,2018-12-15 23:56:59,mini-css-extract-plugin,extract-text-webpack-plugin,Replace extract-text with mini-css-extract,mini-css-extract-plugin extract-text-webpack-plugin,"
Replace extract-text with mini-css-extract",18,UI,
ProjectEvergreen/greenwood,3e59a724c962a647162462baf7cc56479a8e5e61,2019-10-16 01:10:50,postcss-preset-env,postcss-cssnext,"Enhancement/issue 187 polyfills plugin (#195)

* remove polyfills from index.html and use @babel/preset-env for polyfilling

* remove polyfills from index.html and use @babel/preset-env for polyfilling

* update comments

* how it works documentation

* switch to postcss preset env

* contributing docs for IE11

* fix unit tests

* polyfill plugin and refactor greenwood/cli with it as dependency

* pull bundle from npm

* remove extra preset

* comment TODO

* update polyfills README

* compilation documentation",postcss-preset-env postcss-cssnext,"
* switch to postcss preset env",5,UI,
ProjectEvergreen/greenwood,c1a326059763bb48c2ace4dafb49e7b5fd0ae868,2021-04-03 21:07:24,rollup,html-webpack-plugin,"Rfc/issue 355 no bundle development (#417)

* basic unbundled rendering of home page

* got livereload working for all files

* JSON support

* import CSS support

* disable eslint complexity

* header working

* ading banner and stylinh and fixed binary image loading

* integrated evergreen deps

* fully restored the home page in develop mode

* wip getting serialization working

* wip getting serialization working

* clean up and refactor, serialize WIP

* upgrade puppeteer to latest

* a  bit hacky but home page is now being built for production

* render header navigation from graph

* page template working for site in development

* all pages working in develop

* all pages serializing for prod

* sort header and shelf

* shelf expansion and table of contents

* label fallback handling

* fix index page rendering

* clean up logging

* favicon support

* refactor server lifecycle to use compilation and expose devServer

* built in serve command

* serve docs

* add support for app templates

* pretty URLs

* shelf working WIP

* quick styling tweak for side nav

* copy assets and graph.json in copy lifecycle

* basic support for css files

* fix copy error for nested folders

* call rollup from JS API

* rollup configuration sourced from compilation

* make sure to await Promise.all

* Rfc/issue 355 organize serve lifecycle (#419)

* task: organize serve

* fix: remove ctx from resolve

* fix: refactor further

* task: scope filters by file

* linting

* renable default tests and limited smoke tests

* disable all tests enable subset of tests

* meta specs

* enable custom title case

* enable custom workspace spec

* track missing dev dep

* enabled workspace assets test case

* fix link closing slash

* content-outlet refactor

* enabled getting started test case

* enable nested directory test case

* enable app template case

* enable page template spec

* enable user directory mapping case

* update comments

* got code markdown rendering and added support for custom plugins from config

* markdown plugins working including prism

* default markdown specs

* enable all tests

* rename markdown case

* syntax highlighting markdown spec

Co-authored-by: Grant Hutchinson <h.g.utchinson@gmail.com>",rollup html-webpack-plugin,"Rfc/issue 355 no bundle development (#417)
",3,Web Framework&Building,
promethe42/cocorico,bc7e8412dbc5974344550f419403eb14218e2b53,2016-09-25 22:29:13,webpack,browserify,"Update the app build system to use webpack instead of browserify.
Add npm-shrinkwrap.json to avoid future dependency issues.
Fix coding style.",webpack browserify,"
Update the app build system to use webpack instead of browserify.",9,HTTP Clients&Web Framework,
psolom/RichFilemanager,f54f8157a62b211e34691322ba085ef1a80dc7a9,2016-08-31 08:02:02,gulp,grunt,"Preparations for milestone 1.1:
- js file reworked to become a plugin
- some ajax async calls replaced with deferred chains
- new nice notifications, based on alertify plugin on my fork
- theme concept was reworked, base assets created, no need to duplicate all assets for new theme
- started with demo page with examples for different usage cases
- many changes in html templates to make thing more organaized
- upload popup dialog now scrollable",gulp grunt,"
- new nice notifications, based on alertify plugin on my fork
- theme concept was reworked, base assets created, no need to duplicate all assets for new theme
- started with demo page with examples for different usage cases",3,Building,
psolom/RichFilemanager,76beca2beb9956ddb3cd1c97871033b15f592206,2016-05-07 15:34:14,uglify-js,grunt,"- implemented plugins system for PHP connector (server-based)
- implemented AWS S3 plugin
- extended list of previewed file types via ViewerJS; @see config[""pdfs""][""pdfsExt""]
- added preview of MS Office file types via Google Docs Viewer; @see config[""docs""][""showGoogleViewer""]
- Dropzone file uploader replaced with Blueimp's jQuery-File-Upload, which provides out of the box following features:
	- chunked upload; @see config[""upload""][""chunkSize""]
	- image resizing; Wideimage lib was removed,
	- image orientation (orientation), etc.
- ""upload"" section in config file was
- added new ""Type"" column in list view;
- new ""downloadItem"" method, to handle download errors correctly;
- better error handling for client-size and in PHP connector;
- jQuery-ContextMenu plugin reverted to v.2.0.1 until the bug with positioning is fixed; @see https://github.com/swisnl/jQuery-contextMenu/pull/354
- IMPORTANT: PHP is the only actual connector; compatibility with others connectors was completely broken, refactoring required",uglify-js grunt,"- implemented plugins system for PHP connector (server-based)
- implemented AWS S3 plugin",3,Building,
ptarmiganlabs/butler-sos,358ff4ae2c27b0168050e1bf01d682e13f4c82f5,2021-04-16 04:30:40,luxon,moment,feat: Switch to Luxon instead of Moment. #150,luxon moment,"
feat: Switch to Luxon instead of Moment.
#150",4,Utility,
Ptival/PeaCoq,2838919ef617c8cab719d2f7280b8dc33f094a9f,2016-09-21 18:54:43,d3-interpolate,d3,first attempt at switching to D3 version 4,d3-interpolate d3,"
first attempt at switching to D3 version 4",3,Utility,
Ptival/PeaCoq,2838919ef617c8cab719d2f7280b8dc33f094a9f,2016-09-21 18:54:43,d3-scale,d3,first attempt at switching to D3 version 4,d3-scale d3,"
first attempt at switching to D3 version 4",3,Utility,
Ptival/PeaCoq,2838919ef617c8cab719d2f7280b8dc33f094a9f,2016-09-21 18:54:43,d3-selection,d3,first attempt at switching to D3 version 4,d3-selection d3,"
first attempt at switching to D3 version 4",5,Utility,
pwmarcz/minefield,9105ab57e8e21dacf3436f7ca3f757dcde1f1019,2016-05-02 21:17:17,webpack,gulp,Replace gulp with webpack,webpack gulp,"
Replace gulp with webpack",6,Web Framework,
QHacks/hacker-dashboard,2543d5320e799610246cbc4b2bcd7014b51df79b,2018-11-23 21:02:51,final-form,redux,Remove redux-form for react-final-form,final-form redux,Remove redux-form for react-final-formRemove redux-form for react-final-formRemove redux-form for react-final-formRemove redux-form for react-final-formRemove redux-form for react-final-formRemove redux-form for react-final-form,4,Utility,
QHacks/hacker-dashboard,2543d5320e799610246cbc4b2bcd7014b51df79b,2018-11-23 21:02:51,react,redux,Remove redux-form for react-final-form,react redux,Remove redux-form for react-final-formRemove redux-form for react-final-formRemove redux-form for react-final-formRemove redux-form for react-final-formRemove redux-form for react-final-formRemove redux-form for react-final-form,4,UI,
qlik-oss/nebula.js,a2de631be5917cb109a775e05132d2bf20585d4a,2019-04-23 08:49:37,react,preact,chore: switch to react,react preact,"
chore: switch to react",7,UI,
quiltdata/t4,c4ad3d5c323433be4672ba6707a28e0b6584b3ae,2019-04-19 13:28:37,babel,enzyme-adapter-react,"Catalog: toolchain upgrade (#416)

* rm app/constants/api

* port RBP@3.6.0 changes

* port RBP@3.7.0 changes

* port some of RBP@4 changes

* update more stuff

* rm react-loadable, use React.lazy, add split points, refactor

* another pkg update

* tweak configs a little

* tweak prettierrc

* more cleanup

* rm outdated tests, mocks and utils

* prettify and cleanup internals

* cleanup app.js

* prettify configs and server code",babel enzyme-adapter-react,"
* rm react-loadable, use React.lazy, add split points, refactor",3,Testing,
quiltdata/t4,c4ad3d5c323433be4672ba6707a28e0b6584b3ae,2019-04-19 13:28:37,react,enzyme-adapter-react,"Catalog: toolchain upgrade (#416)

* rm app/constants/api

* port RBP@3.6.0 changes

* port RBP@3.7.0 changes

* port some of RBP@4 changes

* update more stuff

* rm react-loadable, use React.lazy, add split points, refactor

* another pkg update

* tweak configs a little

* tweak prettierrc

* more cleanup

* rm outdated tests, mocks and utils

* prettify and cleanup internals

* cleanup app.js

* prettify configs and server code",react enzyme-adapter-react,"
* rm react-loadable, use React.lazy, add split points, refactor",5,Testing&UI,
quiltdata/t4,c4ad3d5c323433be4672ba6707a28e0b6584b3ae,2019-04-19 13:28:37,react,babel,"Catalog: toolchain upgrade (#416)

* rm app/constants/api

* port RBP@3.6.0 changes

* port RBP@3.7.0 changes

* port some of RBP@4 changes

* update more stuff

* rm react-loadable, use React.lazy, add split points, refactor

* another pkg update

* tweak configs a little

* tweak prettierrc

* more cleanup

* rm outdated tests, mocks and utils

* prettify and cleanup internals

* cleanup app.js

* prettify configs and server code",react babel,"
* rm react-loadable, use React.lazy, add split points, refactor",3,UI,
quiltdata/t4,97798e769e9b77a55149ebd6761e0201095a464e,2018-11-04 09:09:09,connected-react-router,react,"catalog: some more maintenance

* switch deprecated react-router-redux to connected-react-router

* cleanup

* use redux-devtools-extension npm package",connected-react-router react,"
* switch deprecated react-router-redux to connected-react-router",18,UI,
r0adkll/sign-android-release,627ca84c7a3997589dcff4587fca030a6ff2bbf1,2020-11-13 21:31:51,typescript-eslint,@types/del,"Updated typescript
rebuilt action",typescript-eslint @types/del,"
Updated typescript
rebuilt action",5,Typescript&Testing,
